datasetID,forestRemnantID,decimalLatitude,decimalLongitude,richnessAll,richnessForest,forestRemnantAreaInHectares,matrixType,treeCover50m,treeCover100m,treeCover150m,treeCover200m,treeCover250m,treeCover300m,treeCover350m,treeCover400m,treeCover450m,treeCover500m,treeCover550m,treeCover600m,treeCover650m,treeCover700m,treeCover750m,treeCover800m,treeCover850m,treeCover900m,treeCover950m,treeCover1000m,treeCover1050m,treeCover1100m,treeCover1150m,treeCover1200m,treeCover1250m,treeCover1300m,treeCover1350m,treeCover1400m,treeCover1450m,treeCover1500m,treeCover1550m,treeCover1600m,treeCover1650m,treeCover1700m,treeCover1750m,treeCover1800m,treeCover1850m,treeCover1900m,treeCover1950m,treeCover2000m,elevationInMeters,speciesPool,timeSinceIsolationInYears,firstYearSurvey
Lees2008,f3,-9.906779,-56.044334,35,25,4.14,terrestrial,44.44444444,42.55319149,44.95412844,42.32804233,34.55882353,29.56298201,25.14071295,22.03147353,21.02272727,19.49152542,18.2745098,16.23036649,14.7568474,13.76811594,13.03418803,11.81308411,10.83499006,10.05306604,9.494680851,9.640009664,9.89059081,10.07566706,10.39315617,10.70104483,11.25077592,11.7967853,12.2028947,12.59424051,13.17372195,13.87445887,14.45917232,15.13195367,15.75844202,16.23288829,16.46224912,16.54881902,16.71650292,16.91663289,17.32835725,17.83357771,307.277771,498,10,2004
Lees2008,f30,-9.668335,-55.97131,217,194,14476.14,terrestrial,0,0,0,0,6.382978723,9.090909091,13.32082552,16.56976744,19.30635838,21.51543499,23.79844961,28.13938199,32.21099888,35.0996597,37.26734349,38.85160328,40.29801325,41.26184834,42.24826851,43.14953046,44.03328224,44.69742361,45.5275648,46.85138539,48.51255036,50.37281331,51.43237841,52.37328046,53.08314088,53.74730022,54.37885998,55.08224779,55.91657716,56.64223739,57.24631914,57.98705209,58.88770053,59.94994589,60.96370061,61.80241788,239.8381042,527,10,2004
Lees2008,f4,-9.908489,-56.05428,35,23,4.32,terrestrial,0,6.382978723,18.69158879,20.65217391,20.22058824,17.21518987,13.32082552,11.79039301,12.12814645,11.62570888,12.33514352,13.75,14.65468838,15.15738499,15.12319456,15.26119403,15.7180675,16.86925586,17.95896616,18.96842613,19.48279641,19.557857,19.29824561,18.92574507,18.49208812,18.32783594,18.07277089,17.76348342,17.35508504,17.40820734,17.69293093,18.08065437,18.32484133,18.58227848,18.94192522,19.31185062,19.66920938,20.10135135,20.33147042,20.39481726,303.0762939,498,10,2004
Lees2008,f5,-9.840801,-56.004776,43,33,4.68,terrestrial,33.33333333,12.76595745,12.14953271,18.57923497,25.08960573,29.11392405,30.32015066,32.13773314,33.94495413,35.95505618,38.02816901,39.57922419,41.03852596,42.19737482,43.62786746,45.2023988,46.62251656,48.1766973,49.57356077,50.74734812,50.60240964,50.38821421,49.82654738,49.03410045,47.39534884,45.8901162,44.18882979,42.2829582,40.56581986,38.89670092,37.34061931,35.86285497,34.43092341,33.04369833,31.74792862,30.52084901,29.40128297,28.51731602,27.87664632,27.43660251,295.1877747,513,10,2004
Lees2008,f6,-9.775342,-56.051231,73,59,5.04,terrestrial,12.5,34.61538462,41.17647059,49.43820225,51.42857143,46.96969697,46.28252788,47.01601164,48.55824683,49.01960784,49.45652174,48.87714663,45.59236384,42.0106848,38.85135135,36.63809169,34.61922182,33.11533888,31.94888179,31.69267707,31.50535285,31.38861139,31.34273676,31.20698338,30.88462728,31.00042937,30.92797231,30.97038047,31.00103914,31.14470842,31.35250051,31.51987826,31.63968155,31.56963518,31.45289624,31.16706876,30.76374528,30.20156926,29.59301579,29.18295066,304.3682251,522,10,2004
Lees2008,f7,-9.945851,-56.108274,44,34,6.57,terrestrial,0,0,9.259259259,16.39344262,17.20430108,17.01030928,15.60150376,12.91248207,12.05510907,12.00378072,12.46081505,14.30446194,16.19207147,17.13729309,17.97705057,18.17159985,17.66070245,17.10136337,16.84434968,16.45783133,16.40744797,16.43426295,16.56621005,17.41393787,18.41860465,19.45201549,20.47600053,21.21549697,22.2427532,23.01948052,23.88663968,24.65103029,25.35538668,26.0862229,26.83296143,27.33704652,27.37577529,27.07529937,26.51330163,25.85711667,293.8817749,504,10,2004
Lees2008,f8,-9.839753,-56.005034,52,36,7.2,terrestrial,0,21.27659574,28.97196262,27.32240437,20.78853047,20.45454545,21.9924812,23.81635581,26.10208817,30.30869972,34.34343434,37.0565046,38.40539023,40.6614786,41.63126593,42.9696288,44.75339292,46.08540925,47.21556088,48.56661046,49.28806134,49.57179845,49.07762557,48.02620527,46.59742676,45.0738563,43.4557063,41.76995538,40.13401109,38.50307809,36.89005872,35.47589617,34.07626208,32.87001937,31.66281571,30.53360427,29.73204105,29.32900433,29.0726817,29.02437534,309.6256104,513,10,2004
Lees2008,f9,-9.783184,-56.035454,69,53,14.85,terrestrial,58.33333333,57.44680851,59.40594059,57.06521739,58.24175824,54.54545455,49.71857411,47.0845481,43.94977169,40.77578051,36.64596273,33.02631579,30.52749719,29.36046512,28.09847199,26.52222637,24.87595104,23.73183032,22.94776119,22.37222758,21.89000436,21.43712575,20.96125731,20.33641716,19.41085271,18.88442787,18.4434968,18.05022888,17.96504225,17.73914921,17.41112124,16.90274741,16.37923331,15.95376698,15.64961413,15.5640852,15.45700841,15.52097429,15.57140104,15.50955608,293.4052124,522,10,2004
Luypaert2022,10_626,-1.75309,-59.39003,11,9,8.78,aquatic,100,74.46808511,59.63302752,46.84210526,37.27598566,31.79487179,28.7054409,28.24536377,28.08607022,26.93383038,25.15625,24.42847812,24.79155086,25.97590361,27.33050847,28.59806115,30.13517969,31.2371437,32.2495374,33.117195,33.7181442,34.08685306,34.63140735,35.26763382,36.04812587,36.56343656,37.10658556,37.64590245,37.9559532,38.12748576,38.18639798,38.51019637,39.05861456,39.70871348,40.32820675,40.83389475,41.08395324,41.29530201,41.2999107,41.33738602,79.58641052,443,28,2015
Luypaert2022,10_709,-1.80791,-59.46624,6,3,5.43,aquatic,100,78.84615385,50.98039216,34.7826087,26.95035461,20.45454545,15.99264706,14.38953488,12.52873563,11.54562384,9.969088099,8.376623377,7.218802462,6.25,5.433866891,4.795539033,4.373561329,4.396577161,4.887118194,5.570164953,6.398258977,7.199523998,7.622339458,8.117588108,8.946720049,9.744977917,10.23465465,10.7428853,10.88756036,10.71773415,10.51890587,10.35788676,10.07910408,9.684722455,9.271994309,8.8169309,8.466283769,8.188235294,7.953022276,7.752972579,58.09311676,443,28,2015
Luypaert2022,11_497,-1.81756,-59.48498,5,2,3.53,aquatic,83.33333333,80.85106383,57.40740741,43.78378378,30,21.10552764,15.70093458,12,9.6,7.813953488,6.557377049,5.486610059,4.777777778,4.385542169,4.166666667,3.952274422,3.887973641,3.878930356,3.802482176,3.46806984,3.1583533,2.873563218,2.645886191,2.557673019,2.666461159,2.77103271,2.683765204,2.630608482,2.585909666,2.472320757,2.377354689,2.333490789,2.290686318,2.254819782,2.201108472,2.118897874,2.145740387,2.155375008,2.183908046,2.156088673,53.28638077,447,28,2015
Luypaert2022,12_28,-1.85177,-59.4038,6,6,8.42,aquatic,100,97.87234043,71.55963303,53.92670157,43.75,37.08439898,31.51969981,26.35327635,21.90692395,18.73822976,16.31537861,14.23905944,12.2426266,10.54144705,9.372349449,8.398656215,7.413509061,6.615701264,6.161137441,6.364073007,7.010668408,7.663291642,8.420862007,8.91188251,9.341760444,9.640102828,9.849286092,10.08114089,10.22140645,10.12917115,9.945586457,9.557990178,9.388045119,9.275847635,9.447881961,9.559098735,9.623015873,9.538193046,9.340308792,9.151161377,80.96848297,447,28,2015
Luypaert2022,12_9,-1.5057,-59.79838,8,8,11.96,aquatic,100,100,97.22222222,82.60869565,68.79432624,57.32323232,53.74531835,53.76811594,53.59179019,53.68126747,53.59073359,51.89790576,50.05592841,47.08714492,44.59402608,42.19910847,40.81767227,39.68160377,39.14543524,38.50382409,37.93178362,37.44545815,37.47272727,36.74185464,35.91245376,35.13320986,34.57622637,34.03547672,33.31035275,32.7360515,32.16980183,31.66997448,31.2861079,31.08968986,31.36277303,31.72264193,32.25189488,32.69903174,32.99502106,33.25640714,88.21689606,434,28,2015
Luypaert2022,14_7,-1.5037,-59.81908,15,13,13.22,aquatic,100,97.87234043,85.04672897,68.47826087,58.00711744,55.41561713,56.44859813,55.2173913,54.83503982,54.01119403,52.55023184,50.94957433,48.93854749,48.09821858,47.11821624,45.93692022,44.54335641,42.90769684,41.26984127,39.48374761,37.31537793,35.40138751,33.72114161,32.33333333,30.79296513,29.25092566,28.03861923,27.15973419,26.26691126,25.40296583,24.45204102,23.74066723,23.07350458,22.25855131,21.3658305,20.55040383,19.82147917,19.10716687,18.44994893,18.01287502,76.67417145,435,28,2015
Luypaert2022,15_188,-1.55566,-59.72653,6,3,1.81,aquatic,75,70.83333333,59.63302752,45.81005587,37.01067616,30.73047859,25.70356473,20.74391989,16.74364896,13.60671016,11.33540373,9.554973822,8.240534521,7.160135462,6.228956229,5.704697987,5.24060646,4.669603524,4.216388226,3.800191205,3.464052288,3.152260111,2.882523568,2.657529667,2.447283362,2.284082798,2.116122206,1.96584347,1.849299334,1.823838644,1.883751385,1.964302578,1.998401279,1.961112974,1.944971537,1.932150079,1.983845827,2.094662638,2.183768597,2.244737002,54.50553894,434,28,2015
Luypaert2022,17_697,-1.44519,-59.8948,9,8,17.57,aquatic,100,97.87234043,87.1559633,74.15730337,60.28368794,50.12345679,43.55140187,37.96561605,33.87096774,31.03448276,30.33102386,30.23560209,30.77351141,30.97430926,31.25788809,32.33110616,34.2791158,37.02615339,39.72421108,42.79225436,45.54541504,47.60015867,49.40152339,50.80240722,52.17792827,53.46379089,54.47929072,55.30526834,56.10708951,56.86547951,57.95889583,59.44439195,60.92291278,62.26636493,63.46169052,64.41731576,65.2685277,66.1371744,67.03275653,67.88423033,70.40739441,435,28,2015
Luypaert2022,185_358,-1.53759,-59.71342,20,20,171.73,aquatic,100,100,100,97.2826087,95.01779359,92.69521411,88.03738318,81.06169297,75.17084282,71.18644068,67.90409899,65.42239686,62.38121856,58.34136933,54.58773784,50.01855288,45.58047493,42.196702,39.9259651,38.90752276,38.26597132,38.13391442,38.18346957,38.34749292,38.14369411,38.01252847,37.67195767,37.30461538,36.50229358,35.57227297,34.74414396,34.03270012,33.25630999,32.15811071,31.04321672,30.05010844,29.16843746,28.29402674,27.47589554,26.66869116,105.901619,434,28,2015
Luypaert2022,2_258,-1.85392,-59.38668,7,4,0.72,aquatic,37.5,19.14893617,8.823529412,6.179775281,9.964412811,14.81481481,16.13508443,16.37681159,13.9561707,11.43122677,9.476117103,8.37148463,8.338028169,8.813559322,9.217171717,9.356508876,9.198813056,8.975118483,8.956014838,8.673835125,8.277356446,7.87385958,7.756737072,7.593243017,7.671022291,7.922059451,8.095238095,8.071084783,8.061552595,8.015881532,7.924073516,8.016997167,8.265787833,8.563049853,8.884673148,9.158138493,9.510311105,9.775296017,9.902317564,9.955711946,54.91571426,447,28,2015
Luypaert2022,2_333,-1.83704,-59.46564,4,2,0.63,aquatic,50,15.38461538,7.843137255,4.324324324,2.846975089,2.01511335,1.492537313,1.162790698,0.910125142,0.746268657,1.159196291,2.360655738,3.296089385,4,3.852667231,3.374119392,3.101286704,2.975839717,2.802749868,2.635361763,2.434782609,2.396988906,2.36449618,2.350391732,2.361475536,2.278877653,2.19605768,2.202805809,2.155963303,2.107073748,2.010454363,1.890180512,1.77730383,1.700167504,1.677878908,1.660806464,1.643641516,1.613228473,1.577065509,1.536499453,52.01151657,447,28,2015
Luypaert2022,2_771,-1.82046,-59.44777,7,2,0.45,aquatic,50,36.17021277,21.2962963,12.5,8.185053381,5.82278481,4.299065421,3.994293866,3.881278539,4.376163873,4.62962963,4.373368146,3.891050584,3.413461538,3.002114165,2.637444279,2.33937397,2.084556665,1.876817341,1.701413851,1.541467651,1.505546751,1.484162896,1.482345103,1.526129181,1.498073905,1.652564781,1.884236453,2.305310242,2.676268272,3.022365505,3.192896278,3.324739977,3.550494055,3.704583234,3.720895411,3.598243377,3.441091471,3.359897992,3.261859928,51.77780533,447,28,2015
Luypaert2022,2_794,-1.86325,-59.39397,3,2,0.91,aquatic,100,38.29787234,16.51376147,13.1147541,11.11111111,8.205128205,5.970149254,4.721030043,4.337899543,4.279069767,3.669008587,3.196347032,2.998334259,3.320500481,3.833192923,4.396423249,4.746209624,4.640234949,4.281183932,3.883029722,3.527106466,3.38748019,3.605072464,4.384064011,5.089450956,6.077899843,6.968134338,7.484330834,7.952194898,8.545630442,9.46191052,10.30411787,11.19793979,12.12806973,12.93642625,13.7017071,14.25030101,14.76136135,15.33746249,15.95311836,63.23997498,447,28,2015
Luypaert2022,2_87,-1.7457,-59.40742,3,1,1.45,aquatic,75,48.21428571,38.54166667,30.50847458,25.35714286,20.93596059,17.48120301,16.22807018,17.51152074,19.66604824,20.75326672,21.93211488,22.61703328,23.09178744,23.47496845,24.61197339,25.92348285,27.03583062,27.66013764,27.59445242,27.35338671,27.20238095,27.56737072,28.05815508,29.29603443,30.62268979,32.3194922,33.88032079,35.42384562,36.81106584,38.01968267,39.16123548,40.55402156,42.07659432,43.1859527,44.06602435,44.66411565,45.3646394,46.13175029,46.8255412,58.33899689,443,28,2015
Luypaert2022,235_234,-1.46213,-59.82167,20,19,230.7,aquatic,100,97.87234043,98.14814815,97.2826087,95.01779359,91.39240506,84.6728972,82.23495702,76.42369021,70.29795158,67.51740139,65.77400392,64.44444444,63.74578719,62.5,60.86956522,58.76730389,57.19741481,56.44820296,56.23501199,56.16557734,56.08402695,55.82533068,55.56481173,55.30209618,54.60254032,53.77495703,52.96141558,52.44923712,51.84309511,51.21386119,50.53844701,50.24446617,49.9874256,49.77837581,49.51340021,49.12541605,48.69641177,48.5252809,48.7947052,78.82559204,435,28,2015
Luypaert2022,3_207,-1.72327,-59.48347,6,4,1.99,aquatic,91.66666667,51.06382979,29.90654206,19.02173913,18.21428571,26.38190955,31.70731707,37.85714286,41.71428571,44.22718808,42.56965944,40.9921671,41.52306837,44.07353653,47.36842105,49.68460111,51.79453408,53.84615385,55.65862709,57.41935484,58.51480836,59.4369548,60.4385647,61.60788902,62.1421976,62.25903184,62.64215816,62.83958205,62.69959793,62.71859243,62.81599355,62.97695504,62.89620883,62.65191518,62.47528667,62.5,62.86746476,63.41824047,63.93997446,64.6263043,62.41234207,438,28,2015
Luypaert2022,3_311,-1.87406,-59.41093,5,4,1.36,aquatic,66.66666667,38.29787234,18.51851852,11.23595506,7.092198582,7.323232323,9.550561798,11.28798842,12.98850575,13.89925373,17.06563707,22.04054938,26.63682149,30.55690073,33.29124579,35.23950984,36.87335092,38.18503241,38.90658174,38.62332696,38.35289005,38.76660718,39.14545455,39.14786967,38.87263207,38.66875713,38.48901826,38.14217075,38.04597701,37.84219002,37.5729523,37.34404537,37.22212342,36.97584703,36.67193676,36.22765687,35.96882749,35.93707986,35.99514873,35.99466117,60.01613235,447,28,2015
Luypaert2022,3_592,-1.56818,-59.69274,6,2,2.08,aquatic,75,50,37.03703704,27.37430168,18.92857143,15.0990099,12.19512195,9.626436782,9.699769053,10.68773234,11.48804934,11.89542484,12.2426266,12.00387222,10.85401767,10.23651146,9.762532982,9.298193663,8.476821192,7.791586998,7.322357019,6.838453915,6.37755102,5.919732441,5.599138594,5.6037548,6.009265387,6.808090775,7.931034483,9.046034982,9.894525364,10.59145881,11.25267284,12.00972176,12.68184693,13.30141393,13.78161978,14.17328131,14.57296055,14.80740067,54.63716507,434,28,2015
Luypaert2022,33_793,-1.53047,-59.7877,11,6,29.62,aquatic,100,98.21428571,91.66666667,70.39106145,56.58362989,45.20884521,39.40520446,37.48169839,34.33526012,31.56917363,29.15384615,26.23376623,24.59108855,22.03963267,20.69835928,20.04429679,20.26272578,20.30741945,20.39194915,20.30578118,19.83560459,19.17427551,18.23144105,17.10658202,15.91083782,14.9822317,14.25171867,13.46817958,12.87322003,12.49598114,12.32931727,12.403174,12.51224508,12.68950498,12.74021352,12.73419422,12.69514618,12.68581422,12.74340803,13.03662382,73.11009216,434,28,2015
Luypaert2022,37_028,-1.77863,-59.38195,10,9,32.78,aquatic,87.5,80.85106383,73.14814815,66.29213483,52.4822695,47.65432099,45.23364486,43.91988555,43.49827388,43.57541899,44.28242517,44.90196078,43.5483871,42.28350266,41.09473684,40.48762468,40.69920844,40.0176939,38.89625895,37.93021033,37.40756851,37.34629115,37.44317149,37.46238716,37.6443418,38.14477059,38.40656432,38.86016741,39.17940467,39.48299903,39.92957746,40.07749008,40.144295,40.20117351,40.40803416,40.57070102,40.625,40.54635984,40.51206742,40.51086033,75.51086426,443,28,2015
Luypaert2022,37_7,-1.5103,-59.79834,9,8,39.67,aquatic,100,97.87234043,84.40366972,71.58469945,64.15770609,64.17525773,64.85981308,65.09298999,66.1345496,66.60412758,66.77067083,65.9921671,64,62.39768897,60.66892464,59.10614525,57.23705902,55.17038778,52.85412262,49.9640374,46.89610107,43.97149079,41.65307232,39.63333333,37.95496607,36.91121896,35.86352817,35.20452033,34.70979582,34.13585555,33.60540105,33.10983096,32.53418576,31.81323739,30.92693739,30.54349454,30.37042283,30.25379347,30.08036739,29.81838061,80.12973785,434,28,2015
Luypaert2022,37_9,-1.51042,-59.79091,12,11,35.6,aquatic,100,100,92.66055046,77.09497207,60.9929078,51.72413793,48.03738318,46.41833811,46.42857143,45.52238806,46.8052348,49.08256881,49.80501393,50.67895247,51.51642797,51.60567588,52.27422544,52.8928047,52.91777188,52.41395793,51.61149826,50.85249802,50.16316171,49.36497326,48.46106494,47.98743934,47.43521946,47.05810097,46.51429884,45.79980689,45.14504432,44.32687766,43.47748868,42.79128248,42.23803875,41.76029963,41.13646025,40.62331718,40.01021646,39.54504095,91.75212097,434,28,2015
Luypaert2022,4_746,-1.54811,-59.73888,7,2,2.26,aquatic,100,76.59574468,46.78899083,28.57142857,19.35483871,13.84615385,10.11235955,7.725321888,6.164383562,5.027932961,4.215456674,3.527106466,2.998334259,2.601156069,2.286198137,2.049180328,1.94398682,1.997063142,2.00845666,2.206764212,2.504900893,2.913776016,3.297698858,3.351117039,3.255168158,3.082631654,2.922893797,3.022855739,3.258375402,3.429370028,3.517436001,3.530966767,3.428063943,3.28115845,3.158894783,3.054578124,2.939093484,2.785608807,2.653738199,2.538718494,55.28488159,434,28,2015
Luypaert2022,43_792,-1.74108,-59.47684,13,12,38.94,aquatic,66.66666667,72.34042553,66.05504587,57.60869565,50.35714286,46.92307692,41.4953271,36.19456366,32.99086758,29.83271375,29.03981265,28.83235486,28.62701501,28.81927711,29.04040404,29.18374953,29.22570016,29.15443335,29.36361236,29.53132473,29.47964293,29.82560444,30.38043478,31.00283664,31.68851195,32.37646387,33.13061872,33.93976644,34.90056328,35.96387485,36.81877707,37.7775678,38.70538093,39.49044586,40.17736955,40.56603774,40.85694051,40.99483117,41.11863108,41.34580347,55.95191574,443,28,2015
Luypaert2022,44_174,-1.766,-59.48114,15,15,39.12,aquatic,100,86.53846154,68.93203883,57.86516854,47.5177305,40.302267,38.20224719,37.53623188,36.20689655,35.13513514,33.82239382,33.1589274,33.24006715,33.5752298,33.92255892,33.12291125,32.43154075,32.75353774,33.21836031,34.24198948,35.83224685,37.20238095,38.35666243,38.84988298,38.69725901,38.80894714,38.98080741,39.22849396,39.20689655,39.56633748,40.13283687,40.54258437,40.79672773,41.21593291,42.20676573,43.22040236,44.08160374,45.15998924,45.95301928,46.59628686,74.1787796,443,28,2015
Luypaert2022,44_21,-1.39329,-59.76564,13,13,35.87,aquatic,100,100,80.73394495,65.73033708,52.4822695,45.08816121,41.30841121,39.28571429,39.63133641,39.60857409,39.41267388,39.85602094,40.21134594,39.83543078,38.48421053,36.52561247,34.46569921,32.71659325,31.90135243,31.27837515,30.80434783,30.30543435,29.90365388,29.28499833,28.85503232,28.23361823,27.1031746,26.10194533,24.94542112,23.74517375,22.7775543,21.94822373,21.23555556,20.56505701,19.93675889,19.41282205,19.05234082,18.92019095,18.8190233,18.88841696,91.07022858,430,28,2015
Luypaert2022,49_62,-1.41927,-59.80871,18,18,39.94,aquatic,100,84.61538462,76.47058824,67.41573034,60.85409253,56.01965602,52.03703704,48.83040936,45.15011547,41.65120594,38.35511145,36.2745098,36.20495495,35.33107782,34.42760943,33.64106352,32.57500824,32.93873927,33.89785658,34.73684211,35.27375027,35.39102819,36.1551065,36.59759358,36.72967573,36.80318544,36.89500132,37.30109782,37.53733058,37.61389216,37.57910598,37.48229295,37.75164796,38.06651588,38.43841468,38.82458368,39.2161032,39.80896004,40.25028732,40.59676148,75.42101288,431,28,2015
Luypaert2022,5_708,-1.57007,-59.71667,6,2,3.53,aquatic,91.66666667,61.70212766,42.99065421,32.06521739,24.55516014,18.13602015,14.01869159,10.71428571,8.532423208,6.983240223,5.795981453,4.898758981,4.194630872,3.607503608,3.156565657,2.783964365,2.472799209,2.211736951,1.983602222,1.792971552,1.650380022,1.586357327,1.54461203,1.470096893,1.461763348,1.438746439,1.441036489,1.452128969,1.401493395,1.418592155,1.367934017,1.284958428,1.21766954,1.165227597,1.148060174,1.189140678,1.19013885,1.18311374,1.193896444,1.244762888,51.65870667,434,28,2015
Luypaert2022,54_544_A,-1.85419,-59.36694,9,9,17.66,aquatic,100,87.5,82.40740741,80.44692737,68.43971631,59.50617284,52.71028037,46.41833811,41.93548387,37.61638734,35.95073133,35.6442119,36.13118399,36.31961259,35.29659234,33.64140481,33.14643799,32.86135693,32.8563858,33.22973942,33.50671868,33.61094587,33.73340607,33.35562615,33.15384615,32.89623717,32.77299801,32.56043414,32.32183908,32.16738197,32.00523191,31.69233677,31.31735994,30.90848139,30.50525816,30.32866662,30.35866175,30.56527591,30.60911761,30.75943225,105.0183945,446,28,2015
Luypaert2022,54_544_B,-1.85262,-59.36253,8,8,22.01,aquatic,100,100,99.01960784,96.21621622,85.40925267,73.04785894,64.73880597,57.12209302,51.08077361,48.46225536,46.05873261,44.85920105,43.99105646,42.70582571,42.71272115,42.93659622,42.52721874,42.72245138,42.78541226,42.47724006,42.27341882,41.60887656,41.11656665,40.60989835,40.40123457,40.5239926,40.65062153,40.67921742,40.53434239,40.45776918,40.25934861,40.18903592,40.27901191,40.28138347,40.29118531,40.31715162,40.2039949,40.05781124,39.9514811,40.03887269,103.0673523,446,28,2015
Luypaert2022,54_8,-1.50843,-59.80678,14,14,52.71,aquatic,100,100,96.33027523,87.70949721,76.59574468,69.87654321,68.03738318,66.33237822,64.17050691,62.62814539,61.27790608,59.72495088,58.15247635,55.23255814,51.83003786,49.13188031,47.29551451,45.93245228,44.51219512,42.94933078,40.76488483,38.60797145,36.90130624,35.8361204,34.58461538,33.74750071,33.03347004,32.59049495,32.03493048,31.27346851,30.49874055,29.59183673,28.88314927,28.2601408,27.79315253,27.17944877,26.52395804,25.91371071,25.26974398,24.5981195,90.11881256,438,28,2015
Luypaert2022,7_335,-1.8555,-59.4506,8,5,4.17,aquatic,83.33333333,44.68085106,34.25925926,28.80434783,24.19928826,17.67676768,13.08411215,10.0286533,7.972665148,7.548928239,7.805255023,7.772697583,7.273736813,6.737247353,5.973916702,5.272929818,4.678747941,4.169113329,3.750660328,3.396316671,3.093008059,2.814667988,2.610114192,2.549575071,2.621029911,2.783328576,2.882072977,2.948765205,3.022988506,3.008811519,2.901470885,2.720574343,2.560455192,2.414486922,2.279563084,2.156334232,2.039226793,1.935353807,1.83825876,1.761204907,59.36978531,447,28,2015
Luypaert2022,8_042,-1.54737,-59.85917,5,4,6.88,aquatic,100,95.74468085,66.66666667,46.99453552,35.71428571,28.53535354,22.57462687,17.33524355,13.76564278,11.25581395,9.372579396,8.023483366,7.273736813,6.788637458,6.607744108,6.676613204,6.857896472,6.991774383,7.239101717,7.149712092,6.819172113,6.361474435,5.853570134,5.635211737,5.873285032,6.410622501,7.100357001,7.782149004,8.511126405,9.114359415,9.689766317,10.05291005,10.41463198,10.7067997,10.82878176,11.13023952,11.38729552,11.86816137,12.37231869,12.8810883,65.67785645,438,28,2015
Luypaert2022,8_672,-1.3854,-59.81981,3,3,8.15,aquatic,100,100,84.40366972,53.92670157,39.78494624,29.41176471,22.20149254,16.97574893,13.88261851,11.97771588,11.25,10.96605744,11.22222222,12.57831325,13.97306397,14.70588235,15.91957811,17.00440529,17.9656539,19.45441493,21.07554975,22.58128469,24.01667573,25.56038809,26.92721957,27.82695603,28.54874983,29.24342913,30.03793539,30.52359961,30.90872456,31.04034773,31.14564831,31.57012323,32.20083947,32.97394429,33.78206037,34.49201449,35.25579613,35.69432633,81.25263977,431,28,2015
Luypaert2022,Abandonada_left,-1.39418,-59.78186,6,3,8.15,aquatic,83.33333333,74.46808511,56.48148148,42.62295082,36.42857143,30.05050505,23.36448598,18.05157593,14.67576792,12.09302326,10.13250195,8.480104371,7.222222222,6.256015399,5.471380471,4.8453224,4.284772577,3.816793893,3.433703117,3.238186615,3.290477228,3.328710125,3.423913043,3.516666667,3.530681468,3.668284328,3.689500132,3.649993855,3.418999541,3.255963894,3.18452081,3.145664085,3.161353343,3.356491169,3.577647618,3.885603055,4.170797337,4.531722054,4.895953019,5.320053443,74.63628387,430,28,2015
Luypaert2022,Abandonada_right,-1.39513,-59.77795,5,3,0.45,aquatic,25,9.615384615,4.901960784,2.702702703,1.779359431,1.259445844,0.919117647,2.034883721,3.071672355,4.327375353,5.104408353,5.893909627,6.983240223,7.666345227,7.741116751,7.712272896,7.687231937,7.572186211,7.482813326,7.144569648,6.47826087,5.905667856,5.474718079,5.268422808,5.168157976,5.369605469,5.676855895,5.97070048,6.352482513,6.783487422,7.146446879,7.437860316,7.455127066,7.377941546,7.202216066,6.988402544,6.836698548,6.741497513,6.729603878,6.856552897,45,430,28,2015
Luypaert2022,Abusado,-1.76217,-59.67862,4,4,13.31,aquatic,100,100,94.11764706,75.54347826,59.0747331,43.93939394,32.96500921,27.28592163,25.17241379,24.67411546,24.65224111,23.76623377,21.88024622,20.63953488,19.08171862,17.17472119,16.11312068,15.54572271,15.27224436,15.27246654,15.50674206,15.85002976,16.19064945,16.4884731,16.81293303,17.05128205,17.37232072,17.71590489,18.45463953,19.30050424,20.16088487,20.82938837,21.38286527,22.03503478,22.41461101,22.52299409,22.54290172,22.57327239,22.75426164,23.01625819,79.64870453,445,28,2015
Luypaert2022,Adeus,-1.87777,-59.65244,15,15,50.08,aquatic,100,98.07692308,96.11650485,88.64864865,80.4964539,71.85929648,62.01834862,54.42670537,50,49.52919021,50.96674401,52.1484375,53.15114334,53.83502171,53.44608879,53.35558027,53.03776683,53.40206186,53.21003963,53.10328301,53.20861431,53.72572335,54.17652411,54.67733867,55.13888889,55.47486829,55.28928902,54.78271575,54.44329779,54.12903226,53.93122863,53.92694928,54.20593989,54.43430198,54.68069953,54.84957342,55.11274996,55.22317827,55.24939406,55.37275376,75.7146759,453,28,2015
Luypaert2022,Aline,-1.54838,-59.75128,6,3,2.08,aquatic,66.66666667,38.29787234,23.14814815,16.21621622,10.75268817,7.556675063,5.617977528,4.285714286,3.428571429,2.788104089,2.34375,1.958224543,1.666666667,1.493975904,1.304713805,1.15585384,1.020744155,0.910693302,0.821409645,0.741272119,0.675087108,0.614591594,0.561695959,0.518221331,0.476849715,0.442730648,0.515532056,0.651345705,0.815716912,0.849279725,0.825697311,0.802871446,0.754683477,0.71254925,0.67294751,0.636370442,0.602025639,0.570699611,0.593907657,0.722701324,53.31400681,434,28,2015
